task_id,model_name,mode,run_number,backend,difficulty,repo,language,overall_status,resolved,syntax_valid,code_extracted,duration_seconds,llm_calls,total_latency_ms,avg_latency_ms,tester_approved,tester_pass_iteration,debug_iterations,patch_changed_by_debug,max_debug_iterations,reviewer_approved,patch_score,file_recall,content_overlap,codebleu,initial_patch_score,initial_file_recall,initial_content_overlap,debug_improvement,pattern_matched,failure_mode,files_correct,gen_files_count,gold_patch_size,gold_hunks,gold_files_changed,tests_run,tests_failed,docker_resolved,docker_status
instance_NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,qwen3-coder-next,mas,1,cloud,easy,NodeBB/NodeBB,js,COMPLETED,1,True,True,21.71,5,20226.4,4045.3,False,-1,1,False,2,False,0.1057,0.0,0.2644,0.2392,0.1057,0.0,0.2644,0.0,none,wrong_file,[],1,2162,3,1,4,0,False,failed
instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,qwen3-coder-next,mas,1,cloud,medium,ansible/ansible,python,COMPLETED,1,True,True,58.31,9,56194.1,6243.8,False,-1,2,True,2,False,0.0356,0.0,0.0889,0.0107,0.0511,0.0,0.1278,-0.0155,none,wrong_file,[],2,10344,18,4,4,0,False,failed
instance_flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,qwen3-coder-next,mas,1,cloud,hard,flipt-io/flipt,go,COMPLETED,1,True,True,60.92,9,58740.0,6526.7,False,-1,2,True,2,False,0.1486,0.2,0.0714,0.0,0.1487,0.2,0.0716,-0.0001,none,ok,['internal/config/authentication.go'],1,35893,14,4,4,0,False,failed
instance_NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,qwen3-coder-next,single,1,cloud,easy,NodeBB/NodeBB,js,COMPLETED,1,True,True,27.96,3,27336.3,9112.1,False,-1,1,False,2,False,0.0538,0.0,0.1344,0.0903,0.0538,0.0,0.1344,0.0,none,wrong_file,[],4,2162,3,1,4,0,False,failed
instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,qwen3-coder-next,single,1,cloud,medium,ansible/ansible,python,FAILED,0,True,True,93.46,5,92560.6,18512.1,False,-1,2,True,2,False,0.0168,0.0,0.042,0.0,0.0377,0.0,0.0943,-0.0209,none,wrong_file,[],1,10344,18,4,4,1,False,failed
instance_flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,qwen3-coder-next,single,1,cloud,hard,flipt-io/flipt,go,FAILED,0,False,False,22.13,3,21480.1,7160.0,False,-1,1,False,2,False,0.2786,0.4,0.0965,0.0093,0.2786,0.4,0.0965,0.0,none,no_extraction,"['internal/config/authentication.go', 'internal/config/testdata/authentication/kubernetes.yml']",5,35893,14,4,0,0,False,failed
instance_NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,qwen3-coder-next,mas,2,cloud,easy,NodeBB/NodeBB,js,COMPLETED,1,True,True,105.17,9,102946.8,11438.5,False,-1,2,True,2,False,0.097,0.0,0.2424,0.0174,0.097,0.0,0.2424,0.0,none,wrong_file,[],11,2162,3,1,4,0,False,failed
instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,qwen3-coder-next,mas,2,cloud,medium,ansible/ansible,python,COMPLETED,1,True,True,97.29,9,95248.6,10583.2,False,-1,2,True,2,False,0.0198,0.0,0.0496,0.0,0.0471,0.0,0.1176,-0.0273,none,wrong_file,[],1,10344,18,4,4,0,False,failed
instance_flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,qwen3-coder-next,mas,2,cloud,hard,flipt-io/flipt,go,COMPLETED,1,True,True,121.24,5,119649.6,23929.9,False,-1,1,False,2,False,0.1387,0.2,0.0467,0.0056,0.1387,0.2,0.0467,0.0,none,ok,['internal/config/authentication.go'],1,35893,14,4,4,0,False,failed
instance_NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,qwen3-coder-next,single,2,cloud,easy,NodeBB/NodeBB,js,COMPLETED,1,True,True,7.88,3,7260.5,2420.2,False,-1,1,False,2,False,0.0753,0.0,0.1882,0.2192,0.0753,0.0,0.1882,0.0,none,wrong_file,[],1,2162,3,1,4,0,False,failed
instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,qwen3-coder-next,single,2,cloud,medium,ansible/ansible,python,COMPLETED,1,True,True,104.71,3,104111.3,34703.8,False,-1,1,False,2,False,0.0168,0.0,0.042,0.012,0.0168,0.0,0.042,0.0,none,wrong_file,[],1,10344,18,4,4,0,False,failed
instance_flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,qwen3-coder-next,single,2,cloud,hard,flipt-io/flipt,go,COMPLETED,1,True,True,73.28,3,72620.4,24206.8,False,-1,1,False,2,False,0.1411,0.2,0.0528,0.0087,0.1411,0.2,0.0528,0.0,none,ok,['internal/config/authentication.go'],1,35893,14,4,4,0,False,failed
instance_NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,qwen3-coder-next,mas,3,cloud,easy,NodeBB/NodeBB,js,COMPLETED,1,True,True,58.86,8,56710.6,7088.8,False,-1,2,True,2,False,0.0671,0.0,0.1678,0.0634,0.068,0.0,0.1701,-0.0009,none,wrong_file,[],4,2162,3,1,4,0,False,failed
instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,qwen3-coder-next,mas,3,cloud,medium,ansible/ansible,python,COMPLETED,1,True,True,41.33,9,39262.6,4362.5,False,-1,2,True,2,False,0.049,0.0,0.1226,0.0267,0.049,0.0,0.1226,0.0,none,wrong_file,[],2,10344,18,4,4,0,False,failed
instance_flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,qwen3-coder-next,mas,3,cloud,hard,flipt-io/flipt,go,COMPLETED,1,True,True,236.74,8,234469.4,29308.7,False,-1,2,True,2,False,0.142,0.2,0.0549,0.0208,0.142,0.2,0.055,0.0,none,ok,['internal/config/authentication.go'],1,35893,14,4,4,0,False,failed
instance_NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,qwen3-coder-next,single,3,cloud,easy,NodeBB/NodeBB,js,COMPLETED,1,True,True,14.29,3,13627.6,4542.5,False,-1,1,False,2,False,0.1212,0.0,0.303,0.2249,0.1212,0.0,0.303,0.0,none,wrong_file,[],2,2162,3,1,4,0,False,failed
instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,qwen3-coder-next,single,3,cloud,medium,ansible/ansible,python,FAILED,0,True,True,89.93,5,89043.2,17808.6,False,-1,2,True,2,False,0.0168,0.0,0.042,0.0,0.0419,0.0,0.1048,-0.0251,none,wrong_file,[],1,10344,18,4,4,1,False,failed
instance_flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,qwen3-coder-next,single,3,cloud,hard,flipt-io/flipt,go,COMPLETED,1,True,True,78.87,3,78246.1,26082.0,False,-1,1,False,2,False,0.1416,0.2,0.054,0.0006,0.1416,0.2,0.054,0.0,none,ok,['internal/config/authentication.go'],1,35893,14,4,4,0,False,failed
